article_id,slug,date,time,is_updated,headline,excerpt,article_url,scraped_at
r~89360144888611eaa6f6ac1f6b220ee8,diplomat-petr-kolar-dat-koneva-rusum-je-akt-dobre-vule-meli,2020-04-28,12:10:00,False,Diplomat Petr Kolář: Dát Koněva Rusům je akt dobré vůle. Měli by si to ale zasloužit,"Rusové nám vnucují své falešné historické narativy. Když je odmítnete, snaží se vás zastrašit, říká diplomat Petr Kolář.",/domaci//domaci/diplomat-petr-kolar-dat-koneva-rusum-je-akt-dobre-vule-meli/r~89360144888611eaa6f6ac1f6b220ee8/,03-05-2020 19:47:57
sto-tisic-lidi-bez-proudu-plzensko-ochromil-masivni-vypadek,plzensky,2020-04-28,11:35:00,False,"V Plzni bylo sto tisíc lidí bez proudu, v ranní špičce stály tramvaje i trolejbusy",V důsledku technické závady po výpadku energie shořela v železárnách v Hrádku u Rokycan trafostanice.,/domaci//regiony/plzensky/sto-tisic-lidi-bez-proudu-plzensko-ochromil-masivni-vypadek/r~d8c8dd2c892f11eab1110cc47ab5f122/,03-05-2020 19:47:57
r~8266fa72892011ea95caac1f6b220ee8,soud-v-brne-o-rok-prodlouzil-lobbistovi-janouskovi-preruseni,2020-04-28,10:33:00,True,Za mříže až za rok. Soud odložil lobbistovi Janouškovi nástup do vězení kvůli zdraví,"Janoušek má strávit 4,5 roku za sražení ženy v opilosti, zatím si odseděl čtvrtinu trestu. Původně žádal o prodloužení pobytu na svobodě o dva roky.",/domaci//domaci/soud-v-brne-o-rok-prodlouzil-lobbistovi-janouskovi-preruseni/r~8266fa72892011ea95caac1f6b220ee8/,03-05-2020 19:47:57
r~6d2b1d36887711ea9c800cc47ab5f122,chystam-volebni-strategii-antipatie-k-me-sobe-neresim-rika-n,2020-04-28,05:30:00,False,"Hrad se dozvěděl o mé nominaci až z médií, tvrdí nový manažer ČSSD Hašek","Určitě budu navrhovat využití zkušeností našich nejbližších partnerů ze Slovenska, Rakouska či Německa, říká ke kampani ČSSD Hašek.",/domaci//domaci/chystam-volebni-strategii-antipatie-k-me-sobe-neresim-rika-n/r~6d2b1d36887711ea9c800cc47ab5f122/,03-05-2020 19:47:57
r~36d318b488af11eaaabd0cc47ab5f122,vlada-chce-mit-do-konce-kvetna-jasno-o-dostavbe-dukovan-uzav,2020-04-27,20:04:00,True,"Vláda chce mít do konce května jasno o dostavbě Dukovan, uzavřela smlouvy s ČEZem","Vedle zastřešující dohody vláda schválila smlouvu, která definuje územní povolení k umístění stavby i výběr dodavatele do roku 2024",/domaci//ekonomika/vlada-chce-mit-do-konce-kvetna-jasno-o-dostavbe-dukovan-uzav/r~36d318b488af11eaaabd0cc47ab5f122/,03-05-2020 19:47:57
r~abd12b1e88ab11ea9c800cc47ab5f122,prodejte-konevovu-sochu-rusku-a-penize-darujte-obetem-komuni,2020-04-27,19:28:00,True,"Prodejte Koněvovu sochu Rusku a peníze darujte obětem komunismu, vyzývají Piráti",Cena by měla vycházet ze znaleckého posudku a protistrana by měla platit veškeré náklady na jeho případný převoz.,/domaci//domaci/prodejte-konevovu-sochu-rusku-a-penize-darujte-obetem-komuni/r~abd12b1e88ab11ea9c800cc47ab5f122/,03-05-2020 19:47:57
r~4dc3bd7e862c11eab115ac1f6b220ee8,obrana-posiluje-kontrolu-vojensky-zavod-krome-exspiona-hlida,2020-04-27,19:25:00,False,"Vojenský podnik nově hlídá Metnarova chráněnkyně, v dozorčí radě přibylo jedno místo","Náměstkyně ministra obrany Lubomíra Metnara Kateřina Blažková má čerstvý úkol, dohlíží na firmu obchodující s díly do bojových vrtulníků.",/domaci//domaci/obrana-posiluje-kontrolu-vojensky-zavod-krome-exspiona-hlida/r~4dc3bd7e862c11eab115ac1f6b220ee8/,03-05-2020 19:47:57
r~0945ace0889b11ea9d74ac1f6b220ee8,cesko-zaziva-nejhorsi-sucho-za-poslednich-500-let-konec-je-v,2020-04-27,18:03:00,True,"Česko zažívá nejhorší sucho za posledních 500 let, konec je v nedohlednu","Sucho momentálně panuje ve velké části střední Evropy. Důvodem je klimatická změna, která mění cirkulaci v atmosféře, uvádí vědci.",/domaci//domaci/cesko-zaziva-nejhorsi-sucho-za-poslednich-500-let-konec-je-v/r~0945ace0889b11ea9d74ac1f6b220ee8/,03-05-2020 19:47:57
r~ab6acfe8887b11ea9d74ac1f6b220ee8,marianske-lazne-pocet-nakazenych-dvojnasobek-nemocnice-covid,2020-04-27,17:28:00,True,"Počet nakažených v Mariánských Lázních se zdvojnásobil. Pošlete armádu, žádá kraj",Od neděle se počet nakažených v nemocnici zvýšil ze 17 na celkových 43.,/domaci//domaci/marianske-lazne-pocet-nakazenych-dvojnasobek-nemocnice-covid/r~ab6acfe8887b11ea9d74ac1f6b220ee8/,03-05-2020 19:47:57
r~6d7d1d08889411eab1110cc47ab5f122,imunitu-vuci-koronaviru-si-vytvori-jen-male-procento-cechu,2020-04-27,17:09:00,False,"Maďar: Protilátky má minimum Čechů. Kolektivní imunita vznikne pomalu, možná vůbec","Protilátky může mít i méně než procento testovaných, uvedl epidemiolog Rastislav Maďar.",/domaci//domaci/imunitu-vuci-koronaviru-si-vytvori-jen-male-procento-cechu/r~6d7d1d08889411eab1110cc47ab5f122/,03-05-2020 19:47:57
r~5985d7b4888911eab0f60cc47ab5f122,prymula-ekonom-munich-testovani-vyloucil-otazky-moc-se-ptal,2020-04-27,16:11:00,False,Prymula vyloučil ekonoma z jednání laboratorního týmu. Ten říká: Moc jsem se ptal,"Daniel Münich a iniciativa KoroNERV-20, jejímž je členem, v minulosti kritizovali vládu a požadovali po ní přesnější informace o testování.",/domaci//domaci/prymula-ekonom-munich-testovani-vyloucil-otazky-moc-se-ptal/r~5985d7b4888911eab0f60cc47ab5f122/,03-05-2020 19:47:57
r~573b47de887811eab0f60cc47ab5f122,poklad-celoevropskeho-vyznamu-ceske-mince-z-10-stoleti-se-st,2020-04-27,13:27:00,False,Ukrytý poklad našel muž kousek od dálnice D11. Nyní se mince staly kulturní památkou,"Takzvaný denárový poklad objevil na Pardubicku náhodný nálezce v roce 2015, obsahoval více 1700 mincí z 10. století.",/domaci//domaci/poklad-celoevropskeho-vyznamu-ceske-mince-z-10-stoleti-se-st/r~573b47de887811eab0f60cc47ab5f122/,03-05-2020 19:47:59
r~c84344c2887811ea9c800cc47ab5f122,minar-chce-polozit-vlade-otazky-kvuli-koronaviru-pujde-se-pr,2020-04-27,13:23:00,False,"Minář půjde s transparentem na Letnou, chce vládě klást otázky týkající se koronaviru",Se svým dotazem na vládu se chce Minář vyfotit a obrázek či video dát na sociální sítě s hashtagem #PtameSeVlady.,/domaci//domaci/minar-chce-polozit-vlade-otazky-kvuli-koronaviru-pujde-se-pr/r~c84344c2887811ea9c800cc47ab5f122/,03-05-2020 19:47:59
r~3d877726729911eab0f60cc47ab5f122,zivot-se-prestehoval-do-online-sveta-podivejte-se-co-v-nem-n,2020-04-27,12:21:00,True,"Zábava se nyní odehrává on-line. Podívejte se, čím se můžete zabavit doma na gauči","Kvůli koronavirové epidemii a vyhlášenému nouzovému stavu utichla muzea, divadla, kina i sportoviště. Mnohá se ale jen přestěhovala do on-line světa.",/domaci//domaci/zivot-se-prestehoval-do-online-sveta-podivejte-se-co-v-nem-n/r~3d877726729911eab0f60cc47ab5f122/,03-05-2020 19:47:59
r~accd601285b511eaa6f6ac1f6b220ee8,reditel-sliboval-vysoke-odmeny-dostali-jsme-jen-zlomek,2020-04-27,11:52:00,False,"Ředitel sliboval vysoké odměny, dostaly jsme jen zlomek, stěžují si sestry z Bulovky","Sestry na Bulovce dostaly místo příplatku šesti tisíc za dvanáctihodinovou směnu jen několik stovek. Některé dokonce tvrdí, že nedostaly nic.",/domaci//domaci/reditel-sliboval-vysoke-odmeny-dostali-jsme-jen-zlomek/r~accd601285b511eaa6f6ac1f6b220ee8/,03-05-2020 19:47:59
r~fe4dac54886611eab408ac1f6b220ee8,maj-jako-svatek-prace-si-letos-komuniste-pripomenou-pres-vid,2020-04-27,11:35:00,False,První máj poprvé bez oslavy komunistů. Připomenou si ho jen přes video,"První máj oslavili komunisté netradičně už loni, když se u příležitosti Svátku práce místo na pražském Výstavišti sešli na náměstí Jiřího z Poděbrad.",/domaci//domaci/maj-jako-svatek-prace-si-letos-komuniste-pripomenou-pres-vid/r~fe4dac54886611eab408ac1f6b220ee8/,03-05-2020 19:47:59
r~cd9ff4a0863011eab1110cc47ab5f122,mynarova-letenka-do-ciny-stala-150-tisic-kupovala-ji-tvrdiko,2020-04-27,11:27:00,True,Mynářova letenka do Číny stála 150 tisíc. Kupovala ji Tvrdíkova česko-čínská komora,"Hrad tvrdí, že Mynářovu letenku za 150 tisíc lobbistovi za vztahy s Čínou následně proplatil. Fakturu, která by to dokázala, ale Mynář ukázat odmítá.",/domaci//domaci/mynarova-letenka-do-ciny-stala-150-tisic-kupovala-ji-tvrdiko/r~cd9ff4a0863011eab1110cc47ab5f122/,03-05-2020 19:47:59
pri-srazce-osobniho-vlaku-a-osobniho-auta-u-kamenneho-ujezdu,auto,2020-04-27,11:15:00,False,"Při srážce vlaku a auta zemřeli tři lidé, včetně dětí. Další dva lidé jsou zraněni","Nehoda se stala po 9:00 na přejezdu bez závor a světelné signalizace, kde je osazen pouze výstražný kříž.",/domaci//ekonomika/auto/pri-srazce-osobniho-vlaku-a-osobniho-auta-u-kamenneho-ujezdu/r~da9c567e886711eaa7deac1f6b220ee8/,03-05-2020 19:47:59
r~8a12826c885f11ea8972ac1f6b220ee8,dedictvi-po-milerovi-ukonceno-neopravnene-poskytnuti-licence,2020-04-27,10:34:00,False,Milerovo dědictví si rozdělí šest lidí. Spory kolem licence už rodina řešit nebude,Po výtvarníkovi zůstaly také některé pohledávky. Na jejich uhrazení se budou dědicové podílet rovným dílem.,/domaci//domaci/dedictvi-po-milerovi-ukonceno-neopravnene-poskytnuti-licence/r~8a12826c885f11ea8972ac1f6b220ee8/,03-05-2020 19:47:59
r~b3932c7687ac11eab408ac1f6b220ee8,nouzovy-stav-prodlouzeni-vlada,2020-04-27,05:30:00,False,"Když vše půjde dobře, nebude po 25. květnu nouzový stav třeba, slibuje vláda sněmovně","Deník Aktuálně.cz se seznámil s důvodovou zprávou, na jejímž základě vláda žádá Poslaneckou sněmovnu o prodloužení nouzového stavu.",/domaci//domaci/nouzovy-stav-prodlouzeni-vlada/r~b3932c7687ac11eab408ac1f6b220ee8/,03-05-2020 19:47:59
r~5ce7158687e811ea842f0cc47ab5f122,v-soucasnem-stavu-chytra-karantena-pomoc-neurychli-tvrdi-v-d,2020-04-26,20:15:00,False,"Chytrá karanténa funguje, jen když přibývají stovky nakažených, tvrdí část hygieniků",Při nízkých počtech případů dohledání nemocných a jejich kontaktů neurychluje. V otevřeném dopise vládě a poslancům to uvedlo šest desítek odborníků.,/domaci//domaci/v-soucasnem-stavu-chytra-karantena-pomoc-neurychli-tvrdi-v-d/r~5ce7158687e811ea842f0cc47ab5f122/,03-05-2020 19:47:59
r~f03e27ba879e11ea9c800cc47ab5f122,kolik-rublu-je-odmena-vyhrozoval-sef-slusnych-lidi-kolarovi,2020-04-26,12:28:00,False,Kolik rublů je odměna? vyhrožoval šéf Slušných lidí Kolářovi. Případ řeší policie,"Ondřej Kolář a Zdeněk Hřib, zachycení na Pernicově fotomontáži, v posledních dnech žijí pod policejní ochranou kvůli stržení sochy maršála Koněva.",/domaci//domaci/kolik-rublu-je-odmena-vyhrozoval-sef-slusnych-lidi-kolarovi/r~f03e27ba879e11ea9c800cc47ab5f122/,03-05-2020 19:47:59
r~757d876684a911eab408ac1f6b220ee8,online-vyuka-v-dobe-korony,2020-04-26,10:20:00,False,"On-line výuce se enormně daří. Propadu tržeb ale neunikne, služby jsou často zdarma","Uzavření škol zaměstnalo výukové portály, o které je teď enormní zájem. Řada z nich své služby vzhledem k výjimečné situaci nabízí zdarma.",/domaci//ekonomika/online-vyuka-v-dobe-korony/r~757d876684a911eab408ac1f6b220ee8/,03-05-2020 19:47:59
r~902d8eb885c511eaa6f6ac1f6b220ee8,mam-strach-ze-se-blizi-doba-kdy-budou-lide-umirat-na-ulici,2020-04-26,06:29:00,False,"Mám strach, že se blíží doba, kdy budou lidé umírat na ulici, říká terénní pracovník","V Praze je asi 14 tisíc injekčních uživatelů drog. Terénní pracovníci se ale bojí, že jich teď stejně jako za minulé ekonomické krize citelně přibude.",/domaci//domaci/mam-strach-ze-se-blizi-doba-kdy-budou-lide-umirat-na-ulici/r~902d8eb885c511eaa6f6ac1f6b220ee8/,03-05-2020 19:47:59
r~338e0c1c870711eaa7deac1f6b220ee8,na-covid-19-budou-v-praze-testovat-jen-deti-a-mlade,2020-04-25,21:51:00,True,"Na testech chybí hlavně děti. V Praze už jiné zájemce neberou, Brno odmítá seniory","V Brně nepřijímají zájemce starší 60 let, na Olomoucku a v Litoměřicích zatím dál testují občany všech věkových skupin.",/domaci//domaci/na-covid-19-budou-v-praze-testovat-jen-deti-a-mlade/r~338e0c1c870711eaa7deac1f6b220ee8/,03-05-2020 19:47:59
r~2b5087e886f611ea8972ac1f6b220ee8,po-chladnem-vikendu-bude-az-24-stupnu-pak-se-znovu-ochladi-a,2020-04-25,15:07:00,False,Po chladném víkendu bude až 24 stupňů. Pak se znovu ochladí a občas i zaprší,"Po krátkém oteplení dorazí studená fronta, kterou může na některých místech provázet déšť, přeháňky a ojediněle i bouřky.",/domaci//pocasi/po-chladnem-vikendu-bude-az-24-stupnu-pak-se-znovu-ochladi-a/r~2b5087e886f611ea8972ac1f6b220ee8/,03-05-2020 19:47:59
r~63c115a686ed11ea8972ac1f6b220ee8,jsme-jedno-mesto-rozdelili-jste-rodiny-v-tesine-protestovali,2020-04-25,14:24:00,False,"Jsme jedno město, rozdělili jste rodiny. V Těšíně protestovali proti zavřené hranici",Uzavřená hranice rozdělila mnohé rodiny a řadě lidí znemožnila dojíždění za prací.,/domaci//domaci/jsme-jedno-mesto-rozdelili-jste-rodiny-v-tesine-protestovali/r~63c115a686ed11ea8972ac1f6b220ee8/,03-05-2020 19:48:00
r~4572cce2860811eab408ac1f6b220ee8,vyuka-v-detskych-domovech-stoji-pouze-na-vychovatelich,2020-04-25,11:47:00,False,"Výuka v dětských domovech teď stojí pouze na vychovatelích, těch je přitom nedostatek","Děti v domovech často nemají ideální přístup k počítačům pro on-line výuku, a tak nemohou všechny zadané úkoly plnit.",/domaci//domaci/vyuka-v-detskych-domovech-stoji-pouze-na-vychovatelich/r~4572cce2860811eab408ac1f6b220ee8/,03-05-2020 19:48:00
r~7ab1a908863211eab115ac1f6b220ee8,lide-si-v-obchodech-nebudou-moct-zkouset-obleceni,2020-04-24,22:16:00,True,"Lidé si v obchodech nebudou moct zkoušet oblečení, vrácené věci půjdou do ""karantény""","Zákazníci v prodejnách, které se budou moci po nucené pauze znovu v pondělí otevřít, nebudou smět zkoušet oblečení.",/domaci//domaci/lide-si-v-obchodech-nebudou-moct-zkouset-obleceni/r~7ab1a908863211eab115ac1f6b220ee8/,03-05-2020 19:48:00
r~16b9773e865811ea8b230cc47ab5f122,zemrel-majitel-spolecnosti-e-invest-martin-ulcak-bylo-mu-56,2020-04-24,20:51:00,True,"Zemřel lobbista a miliardář Martin Ulčák, bylo mu 56 let","Ulčák podnikal prostřednictvím pražské společnosti E-Invest, patřila mu například i firma T-Watt obchodující s elektřinou.",/domaci//ekonomika/zemrel-majitel-spolecnosti-e-invest-martin-ulcak-bylo-mu-56/r~16b9773e865811ea8b230cc47ab5f122/,03-05-2020 19:48:00
r~433eef24862011eaa7deac1f6b220ee8,klaus-by-sebral-poslancum-plat,2020-04-24,19:06:00,False,"Klaus by sebral poslancům plat. Schillerová doporučuje snížení, Maláčová nerozumí","Deník Aktuálně.cz prostudoval výsledky připomínkového řízení k návrhu Václava Klause, aby poslanci od července kvůli krizi nepobírali plat.",/domaci//domaci/klaus-by-sebral-poslancum-plat/r~433eef24862011eaa7deac1f6b220ee8/,03-05-2020 19:48:00
r~71bedb5082e911ea8972ac1f6b220ee8,zaci-off-line-behem-koronavirove-vyuky-pres-internet-na-ne-s,2020-04-24,18:17:00,False,Žáci off-line. Během koronavirové výuky přes internet se na ně zapomnělo,Několik tisíc dětí zůstalo off-line i v současné době plošné on-line výuky.,/domaci//domaci/zaci-off-line-behem-koronavirove-vyuky-pres-internet-na-ne-s/r~71bedb5082e911ea8972ac1f6b220ee8/,03-05-2020 19:48:00
babis-nabizel-kritikum-modlitbu-i-pokoru-byly-to-od-nej-jen,politika,2020-04-24,17:36:00,False,"Babiš nabízel kritikům modlitbu i pokoru. Byly to od něj jen kecy, zlobí se opozice","Začínalo to přesně před měsícem téměř jako idylický vztah, ovšem končí to hádkami a střety u Ústavního soudu.",/domaci//domaci/politika/babis-nabizel-kritikum-modlitbu-i-pokoru-byly-to-od-nej-jen/r~a63685c884b911ea9d74ac1f6b220ee8/,03-05-2020 19:48:00
r~154a9a16863c11eaa25cac1f6b220ee8,noseni-rousek-bude-povinne-nejmene-do-konce-cervna,2020-04-24,17:07:00,False,"Nošení roušek bude povinné nejméně do konce června, výjimku mohou dostat umělci","Podle ministra zdravotnictví by ale mohly dostat výjimku některé profese, kterým rouška znemožňuje práci, například umělci.",/domaci//domaci/noseni-rousek-bude-povinne-nejmene-do-konce-cervna/r~154a9a16863c11eaa25cac1f6b220ee8/,03-05-2020 19:48:00
r~89a2891c862511eaaabd0cc47ab5f122,hranice-se-otviraji-cesi-mohou-do-zahranici-ale-vlastne-nemo,2020-04-24,16:23:00,False,"Češi mohou do světa, nejsnáze přes Rakousko. Musejí však počítat s výdaji za testy","Překročení hranic vyjde každého na minimálně tři tisíce korun. Tolik totiž stojí PCR test, který slouží jako propustka.",/domaci//domaci/hranice-se-otviraji-cesi-mohou-do-zahranici-ale-vlastne-nemo/r~89a2891c862511eaaabd0cc47ab5f122/,03-05-2020 19:48:00
r~f5e96f2480b111ea95caac1f6b220ee8,on-line-koronavirus,2020-04-24,15:29:00,True,"Zákaz zkoušení oblečení, zákaz prohlížení knih. To jsou pravidla po otevření obchodů",Události kolem pandemie koronaviru v Česku i ve světě sledujeme v on-line reportáži.,/domaci//domaci/on-line-koronavirus/r~f5e96f2480b111ea95caac1f6b220ee8/,03-05-2020 19:48:00
r~4856bdda861a11ea95caac1f6b220ee8,do-cr-budou-moci-od-pondeli-pricestovat-nekteri-obcane-eu,2020-04-24,13:30:00,False,"Do Česka budou moct za prací cestovat občané Evropské unie, musí mít negativní test",Vláda také znovu rozhodla o prodloužení kontrol na hranicích s Německem a Rakouskem o 20 dnů.,/domaci//domaci/do-cr-budou-moci-od-pondeli-pricestovat-nekteri-obcane-eu/r~4856bdda861a11ea95caac1f6b220ee8/,03-05-2020 19:48:00
r~01d7e7a0861311eab0f60cc47ab5f122,ustavni-soud-se-zastal-greenpeace-ve-sporu-o-parodicke-video,2020-04-24,13:29:00,True,Ústavní soud se zastal Greenpeace ve sporu o parodické video kritizující ČEZ,"Ústavní soud vyhověl stížnosti spolku Greenpeace ČR a zrušil předběžné opatření, které zakazovalo ekologickým aktivistům šířit video kritizující ČEZ.",/domaci//domaci/ustavni-soud-se-zastal-greenpeace-ve-sporu-o-parodicke-video/r~01d7e7a0861311eab0f60cc47ab5f122/,03-05-2020 19:48:00
r~8dfcdab27efa11ea8b230cc47ab5f122,harmonogram-uvolnovani,2020-04-24,13:26:00,True,"Rušení všech omezení zrychlilo. Projděte si, jaký je harmonogram návratu ""do normálu""","Projděte si v infografice Aktuálně.cz jednotlivé fáze rozvolňování zákazů i s komentáři představitelů státu, proč zvolili právě takové načasování.",/domaci//domaci/harmonogram-uvolnovani/r~8dfcdab27efa11ea8b230cc47ab5f122/,03-05-2020 19:48:00
r~5e323f24861711eaa25cac1f6b220ee8,ucastnici-mynarovy-zabijacky-spachali-prestupek,2020-04-24,12:49:00,False,"Účastníci Mynářovy zabijačky spáchali přestupek, porušili zákaz shromažďování",Prezidentův kancléř se podle policistů akcí provinil porušením zákazu shromažďování povoleného počtu osob.,/domaci//domaci/ucastnici-mynarovy-zabijacky-spachali-prestupek/r~5e323f24861711eaa25cac1f6b220ee8/,03-05-2020 19:48:00
r~85ee2b98860011ea80e60cc47ab5f122,skoncil-zakaz-volneho-pohybu-a-cesi-muzou-do-zahranici-jaka,2020-04-24,09:55:00,False,Skončil zákaz volného pohybu a Češi můžou do zahraničí. Jaká omezení dál platí?,"Lidé se mohou pohybovat ve volném prostoru ve skupinách až deseti osob, a ne maximálně ve dvou.",/domaci//domaci/skoncil-zakaz-volneho-pohybu-a-cesi-muzou-do-zahranici-jaka/r~85ee2b98860011ea80e60cc47ab5f122/,03-05-2020 19:48:00
r~cbf5699483b711eab1110cc47ab5f122,ministerstvo-domaci-rychlotesty-na-koronavir-nepovolilo-rozb,2020-04-24,05:30:00,False,"Rychlotesty ""zdarma"" k předražené vatové tyčince. Jak funguje trh na hraně zákona",Prodej domácích rychlotestů na koronavirus ministerstvo zdravotnictví dosud nepovolilo. Na internetu jsou však snadno k dostání.,/domaci//domaci/ministerstvo-domaci-rychlotesty-na-koronavir-nepovolilo-rozb/r~cbf5699483b711eab1110cc47ab5f122/,03-05-2020 19:48:00
